# timeSteps mean_CV Std_CV
2.0000e+08 1.1871e+00 6.7808e-02
2.0010e+08 1.1864e+00 6.7712e-02
2.0020e+08 1.1886e+00 6.9208e-02
2.0030e+08 1.1899e+00 6.8775e-02
2.0040e+08 1.1913e+00 7.0451e-02
2.0050e+08 1.1896e+00 6.8407e-02
2.0060e+08 1.1883e+00 6.7964e-02
2.0070e+08 1.1880e+00 7.1092e-02
2.0080e+08 1.1877e+00 6.9946e-02
2.0090e+08 1.1873e+00 6.6834e-02
2.0100e+08 1.1885e+00 6.4904e-02
2.0110e+08 1.1890e+00 6.5745e-02
2.0120e+08 1.1895e+00 6.7447e-02
2.0130e+08 1.1889e+00 6.9204e-02
2.0140e+08 1.1883e+00 7.1275e-02
2.0150e+08 1.1902e+00 7.1108e-02
2.0160e+08 1.1901e+00 7.0496e-02
2.0170e+08 1.1880e+00 7.0527e-02
2.0180e+08 1.1876e+00 7.2758e-02
2.0190e+08 1.1877e+00 7.1857e-02
2.0200e+08 1.1853e+00 7.2531e-02
2.0210e+08 1.1876e+00 7.2678e-02
2.0220e+08 1.1872e+00 7.3078e-02
2.0230e+08 1.1892e+00 7.0419e-02
2.0240e+08 1.1898e+00 6.7788e-02
2.0250e+08 1.1895e+00 6.5542e-02
2.0260e+08 1.1900e+00 6.5035e-02
2.0270e+08 1.1904e+00 6.2954e-02
2.0280e+08 1.1892e+00 6.2761e-02
2.0290e+08 1.1885e+00 6.2699e-02
2.0300e+08 1.1868e+00 6.0599e-02
2.0310e+08 1.1870e+00 5.7866e-02
2.0320e+08 1.1876e+00 6.3326e-02
2.0330e+08 1.1873e+00 6.2575e-02
2.0340e+08 1.1873e+00 6.4344e-02
2.0350e+08 1.1860e+00 6.5280e-02
2.0360e+08 1.1846e+00 6.4690e-02
2.0370e+08 1.1838e+00 6.3312e-02
2.0380e+08 1.1871e+00 6.2461e-02
2.0390e+08 1.1860e+00 6.2673e-02
2.0400e+08 1.1869e+00 6.3478e-02
2.0410e+08 1.1891e+00 6.2501e-02
2.0420e+08 1.1882e+00 6.3486e-02
2.0430e+08 1.1900e+00 6.1851e-02
2.0440e+08 1.1884e+00 6.3589e-02
2.0450e+08 1.1867e+00 6.3806e-02
2.0460e+08 1.1869e+00 6.4334e-02
2.0470e+08 1.1871e+00 6.3941e-02
2.0480e+08 1.1845e+00 6.6937e-02
2.0490e+08 1.1860e+00 6.7557e-02
2.0500e+08 1.1847e+00 6.8568e-02
2.0510e+08 1.1846e+00 6.6569e-02
2.0520e+08 1.1858e+00 6.7268e-02
2.0530e+08 1.1847e+00 6.7687e-02
2.0540e+08 1.1835e+00 6.6383e-02
2.0550e+08 1.1809e+00 6.5902e-02
2.0560e+08 1.1829e+00 6.6981e-02
2.0570e+08 1.1822e+00 6.4721e-02
2.0580e+08 1.1812e+00 6.5184e-02
2.0590e+08 1.1805e+00 6.5207e-02
2.0600e+08 1.1773e+00 6.5412e-02
2.0610e+08 1.1772e+00 6.6549e-02
2.0620e+08 1.1769e+00 6.4299e-02
2.0630e+08 1.1798e+00 6.7865e-02
2.0640e+08 1.1792e+00 6.7181e-02
2.0650e+08 1.1778e+00 6.9100e-02
2.0660e+08 1.1782e+00 6.9526e-02
2.0670e+08 1.1787e+00 6.8747e-02
2.0680e+08 1.1779e+00 6.9319e-02
2.0690e+08 1.1780e+00 6.9810e-02
2.0700e+08 1.1768e+00 6.6763e-02
2.0710e+08 1.1764e+00 6.6041e-02
2.0720e+08 1.1768e+00 6.7731e-02
2.0730e+08 1.1744e+00 6.7715e-02
2.0740e+08 1.1749e+00 6.7189e-02
2.0750e+08 1.1733e+00 6.6426e-02
2.0760e+08 1.1728e+00 6.6457e-02
2.0770e+08 1.1729e+00 6.7450e-02
2.0780e+08 1.1685e+00 7.0960e-02
2.0790e+08 1.1689e+00 6.8797e-02
2.0800e+08 1.1678e+00 6.6402e-02
2.0810e+08 1.1675e+00 6.3995e-02
2.0820e+08 1.1661e+00 6.3114e-02
2.0830e+08 1.1656e+00 6.2535e-02
2.0840e+08 1.1622e+00 6.1707e-02
2.0850e+08 1.1625e+00 6.1488e-02
2.0860e+08 1.1609e+00 6.1944e-02
2.0870e+08 1.1625e+00 6.1859e-02
2.0880e+08 1.1647e+00 6.1231e-02
2.0890e+08 1.1655e+00 6.3166e-02
2.0900e+08 1.1620e+00 6.3432e-02
2.0910e+08 1.1649e+00 6.4256e-02
2.0920e+08 1.1637e+00 6.4397e-02
2.0930e+08 1.1616e+00 6.7016e-02
2.0940e+08 1.1609e+00 6.6853e-02
2.0950e+08 1.1603e+00 6.8485e-02
2.0960e+08 1.1557e+00 7.0632e-02
2.0970e+08 1.1553e+00 6.8512e-02
2.0980e+08 1.1553e+00 6.9740e-02
2.0990e+08 1.1560e+00 6.8722e-02
2.1000e+08 1.1569e+00 6.8348e-02
2.1010e+08 1.1543e+00 6.5629e-02
2.1020e+08 1.1536e+00 6.5213e-02
2.1030e+08 1.1564e+00 6.4614e-02
2.1040e+08 1.1541e+00 6.3482e-02
2.1050e+08 1.1560e+00 6.3001e-02
2.1060e+08 1.1573e+00 6.2317e-02
2.1070e+08 1.1562e+00 6.1691e-02
2.1080e+08 1.1572e+00 6.1575e-02
2.1090e+08 1.1583e+00 6.1261e-02
2.1100e+08 1.1578e+00 6.1205e-02
2.1110e+08 1.1578e+00 6.1128e-02
2.1120e+08 1.1587e+00 6.1374e-02
2.1130e+08 1.1558e+00 6.3968e-02
2.1140e+08 1.1561e+00 6.4214e-02
2.1150e+08 1.1582e+00 6.3879e-02
2.1160e+08 1.1573e+00 6.4101e-02
2.1170e+08 1.1582e+00 6.3121e-02
2.1180e+08 1.1563e+00 6.4254e-02
2.1190e+08 1.1590e+00 6.2936e-02
2.1200e+08 1.1565e+00 6.1680e-02
2.1210e+08 1.1553e+00 6.2608e-02
2.1220e+08 1.1550e+00 6.3256e-02
2.1230e+08 1.1548e+00 6.4470e-02
2.1240e+08 1.1565e+00 6.5645e-02
2.1250e+08 1.1564e+00 6.5238e-02
2.1260e+08 1.1572e+00 6.3716e-02
2.1270e+08 1.1557e+00 6.0743e-02
2.1280e+08 1.1567e+00 6.2393e-02
2.1290e+08 1.1549e+00 6.2772e-02
2.1300e+08 1.1564e+00 6.3759e-02
2.1310e+08 1.1562e+00 6.4675e-02
2.1320e+08 1.1556e+00 6.6668e-02
2.1330e+08 1.1568e+00 6.3988e-02
2.1340e+08 1.1555e+00 6.3774e-02
2.1350e+08 1.1550e+00 6.3791e-02
2.1360e+08 1.1525e+00 6.2687e-02
2.1370e+08 1.1539e+00 6.5261e-02
2.1380e+08 1.1555e+00 6.3980e-02
2.1390e+08 1.1530e+00 6.4118e-02
2.1400e+08 1.1503e+00 6.5326e-02
2.1410e+08 1.1480e+00 6.7109e-02
2.1420e+08 1.1469e+00 6.7237e-02
2.1430e+08 1.1481e+00 6.6962e-02
2.1440e+08 1.1493e+00 6.7315e-02
2.1450e+08 1.1482e+00 6.5945e-02
2.1460e+08 1.1477e+00 6.5681e-02
2.1470e+08 1.1485e+00 6.6296e-02
2.1480e+08 1.1468e+00 6.6111e-02
2.1490e+08 1.1485e+00 6.6868e-02
2.1500e+08 1.1468e+00 6.8372e-02
2.1510e+08 1.1458e+00 6.8560e-02
2.1520e+08 1.1489e+00 6.7999e-02
2.1530e+08 1.1510e+00 6.8135e-02
2.1540e+08 1.1493e+00 6.9207e-02
2.1550e+08 1.1527e+00 6.9900e-02
2.1560e+08 1.1517e+00 6.8578e-02
2.1570e+08 1.1527e+00 6.9315e-02
2.1580e+08 1.1504e+00 7.3098e-02
2.1590e+08 1.1497e+00 7.4211e-02
2.1600e+08 1.1487e+00 7.4057e-02
2.1610e+08 1.1464e+00 7.7877e-02
2.1620e+08 1.1473e+00 7.8180e-02
2.1630e+08 1.1483e+00 7.5830e-02
2.1640e+08 1.1473e+00 7.4553e-02
2.1650e+08 1.1463e+00 7.4972e-02
2.1660e+08 1.1436e+00 7.5621e-02
2.1670e+08 1.1469e+00 7.3494e-02
2.1680e+08 1.1457e+00 7.2312e-02
2.1690e+08 1.1461e+00 7.1485e-02
2.1700e+08 1.1462e+00 7.1742e-02
2.1710e+08 1.1426e+00 7.1673e-02
2.1720e+08 1.1405e+00 7.1763e-02
2.1730e+08 1.1409e+00 7.2609e-02
2.1740e+08 1.1406e+00 7.2047e-02
2.1750e+08 1.1400e+00 7.5973e-02
2.1760e+08 1.1400e+00 7.7722e-02
2.1770e+08 1.1390e+00 7.8927e-02
2.1780e+08 1.1377e+00 7.7062e-02
2.1790e+08 1.1413e+00 7.8623e-02
2.1800e+08 1.1390e+00 7.8538e-02
2.1810e+08 1.1407e+00 7.9066e-02
2.1820e+08 1.1392e+00 7.8692e-02
2.1830e+08 1.1366e+00 7.8345e-02
2.1840e+08 1.1371e+00 7.7531e-02
2.1850e+08 1.1356e+00 8.1743e-02
2.1860e+08 1.1367e+00 8.0688e-02
2.1870e+08 1.1348e+00 8.0408e-02
2.1880e+08 1.1347e+00 8.1077e-02
2.1890e+08 1.1337e+00 7.8826e-02
2.1900e+08 1.1362e+00 7.7158e-02
2.1910e+08 1.1344e+00 7.9379e-02
2.1920e+08 1.1327e+00 8.0873e-02
2.1930e+08 1.1322e+00 8.1696e-02
2.1940e+08 1.1322e+00 8.3484e-02
2.1950e+08 1.1315e+00 8.3040e-02
2.1960e+08 1.1314e+00 8.1712e-02
2.1970e+08 1.1334e+00 8.3206e-02
2.1980e+08 1.1287e+00 8.3991e-02
2.1990e+08 1.1294e+00 8.1994e-02
2.2000e+08 1.1303e+00 8.2034e-02
2.2010e+08 1.1318e+00 8.3739e-02
2.2020e+08 1.1308e+00 8.4019e-02
2.2030e+08 1.1283e+00 8.4473e-02
2.2040e+08 1.1291e+00 8.5802e-02
2.2050e+08 1.1289e+00 8.7621e-02
2.2060e+08 1.1297e+00 9.0953e-02
2.2070e+08 1.1307e+00 9.0735e-02
2.2080e+08 1.1350e+00 8.6656e-02
2.2090e+08 1.1329e+00 8.7898e-02
2.2100e+08 1.1321e+00 8.7464e-02
2.2110e+08 1.1292e+00 8.9177e-02
2.2120e+08 1.1286e+00 8.9228e-02
2.2130e+08 1.1269e+00 9.0220e-02
2.2140e+08 1.1260e+00 9.0202e-02
2.2150e+08 1.1273e+00 8.7644e-02
2.2160e+08 1.1254e+00 8.7568e-02
2.2170e+08 1.1266e+00 8.6859e-02
2.2180e+08 1.1291e+00 8.8338e-02
2.2190e+08 1.1272e+00 8.8352e-02
2.2200e+08 1.1277e+00 9.0036e-02
2.2210e+08 1.1257e+00 8.8722e-02
2.2220e+08 1.1257e+00 8.8882e-02
2.2230e+08 1.1272e+00 8.6811e-02
2.2240e+08 1.1296e+00 8.6216e-02
2.2250e+08 1.1281e+00 8.5880e-02
2.2260e+08 1.1282e+00 8.5678e-02
2.2270e+08 1.1279e+00 8.6273e-02
2.2280e+08 1.1290e+00 8.6841e-02
2.2290e+08 1.1289e+00 8.6235e-02
2.2300e+08 1.1298e+00 8.7304e-02
2.2310e+08 1.1309e+00 8.3426e-02
2.2320e+08 1.1308e+00 8.5397e-02
2.2330e+08 1.1301e+00 8.7031e-02
2.2340e+08 1.1307e+00 8.6725e-02
2.2350e+08 1.1287e+00 8.5509e-02
2.2360e+08 1.1325e+00 8.7882e-02
2.2370e+08 1.1360e+00 8.7164e-02
2.2380e+08 1.1357e+00 8.4984e-02
2.2390e+08 1.1364e+00 8.5775e-02
2.2400e+08 1.1344e+00 8.5875e-02
2.2410e+08 1.1335e+00 8.6202e-02
2.2420e+08 1.1351e+00 8.5195e-02
2.2430e+08 1.1327e+00 8.5420e-02
2.2440e+08 1.1344e+00 8.2766e-02
2.2450e+08 1.1354e+00 8.4263e-02
2.2460e+08 1.1326e+00 8.5003e-02
2.2470e+08 1.1326e+00 8.3046e-02
2.2480e+08 1.1331e+00 8.1097e-02
2.2490e+08 1.1340e+00 8.1264e-02
2.2500e+08 1.1319e+00 8.2096e-02
2.2510e+08 1.1332e+00 8.3191e-02
2.2520e+08 1.1342e+00 8.3834e-02
2.2530e+08 1.1338e+00 8.4372e-02
2.2540e+08 1.1346e+00 8.2797e-02
2.2550e+08 1.1358e+00 8.0396e-02
2.2560e+08 1.1337e+00 8.1610e-02
2.2570e+08 1.1356e+00 8.2415e-02
2.2580e+08 1.1340e+00 8.4809e-02
2.2590e+08 1.1335e+00 8.3162e-02
2.2600e+08 1.1318e+00 8.2011e-02
2.2610e+08 1.1307e+00 8.0348e-02
2.2620e+08 1.1308e+00 8.2696e-02
2.2630e+08 1.1318e+00 8.2284e-02
2.2640e+08 1.1282e+00 8.0452e-02
2.2650e+08 1.1285e+00 8.2392e-02
2.2660e+08 1.1276e+00 8.1728e-02
2.2670e+08 1.1294e+00 8.0194e-02
2.2680e+08 1.1310e+00 8.0344e-02
2.2690e+08 1.1295e+00 8.1659e-02
2.2700e+08 1.1307e+00 8.2623e-02
2.2710e+08 1.1322e+00 8.1026e-02
2.2720e+08 1.1326e+00 7.7242e-02
2.2730e+08 1.1304e+00 7.7223e-02
2.2740e+08 1.1294e+00 7.7680e-02
2.2750e+08 1.1283e+00 7.6353e-02
2.2760e+08 1.1276e+00 7.4494e-02
2.2770e+08 1.1276e+00 7.7071e-02
2.2780e+08 1.1279e+00 7.7828e-02
2.2790e+08 1.1279e+00 7.7836e-02
2.2800e+08 1.1268e+00 7.8462e-02
2.2810e+08 1.1276e+00 7.8167e-02
2.2820e+08 1.1273e+00 7.6724e-02
2.2830e+08 1.1258e+00 7.7043e-02
2.2840e+08 1.1264e+00 7.5851e-02
2.2850e+08 1.1273e+00 7.7683e-02
2.2860e+08 1.1294e+00 7.8222e-02
2.2870e+08 1.1281e+00 7.6670e-02
2.2880e+08 1.1277e+00 7.7948e-02
2.2890e+08 1.1283e+00 7.6280e-02
2.2900e+08 1.1264e+00 7.8062e-02
2.2910e+08 1.1263e+00 7.7448e-02
2.2920e+08 1.1240e+00 7.7979e-02
2.2930e+08 1.1227e+00 7.4743e-02
2.2940e+08 1.1242e+00 7.6698e-02
2.2950e+08 1.1216e+00 7.8533e-02
2.2960e+08 1.1188e+00 7.8082e-02
2.2970e+08 1.1216e+00 7.7699e-02
2.2980e+08 1.1211e+00 7.6989e-02
2.2990e+08 1.1206e+00 7.8989e-02
2.3000e+08 1.1221e+00 7.8123e-02
2.3010e+08 1.1227e+00 7.6032e-02
2.3020e+08 1.1238e+00 7.4671e-02
2.3030e+08 1.1251e+00 7.6994e-02
2.3040e+08 1.1242e+00 7.4824e-02
2.3050e+08 1.1247e+00 7.4883e-02
2.3060e+08 1.1239e+00 7.3162e-02
2.3070e+08 1.1250e+00 7.4852e-02
2.3080e+08 1.1237e+00 7.3794e-02
2.3090e+08 1.1241e+00 7.2787e-02
2.3100e+08 1.1251e+00 7.1284e-02
2.3110e+08 1.1244e+00 7.1507e-02
2.3120e+08 1.1223e+00 7.2151e-02
2.3130e+08 1.1249e+00 7.2835e-02
2.3140e+08 1.1249e+00 7.2226e-02
2.3150e+08 1.1248e+00 7.1298e-02
2.3160e+08 1.1227e+00 7.2021e-02
2.3170e+08 1.1238e+00 7.4604e-02
2.3180e+08 1.1219e+00 7.3025e-02
2.3190e+08 1.1225e+00 7.1594e-02
2.3200e+08 1.1210e+00 7.2992e-02
2.3210e+08 1.1214e+00 7.2721e-02
2.3220e+08 1.1216e+00 7.2831e-02
2.3230e+08 1.1200e+00 7.2788e-02
2.3240e+08 1.1196e+00 7.1565e-02
2.3250e+08 1.1196e+00 6.9721e-02
2.3260e+08 1.1190e+00 7.0987e-02
2.3270e+08 1.1183e+00 7.0805e-02
2.3280e+08 1.1184e+00 6.9822e-02
2.3290e+08 1.1183e+00 7.1507e-02
2.3300e+08 1.1159e+00 7.4849e-02
2.3310e+08 1.1146e+00 7.7761e-02
2.3320e+08 1.1156e+00 7.6382e-02
2.3330e+08 1.1151e+00 7.8149e-02
2.3340e+08 1.1148e+00 7.9352e-02
2.3350e+08 1.1122e+00 8.1018e-02
2.3360e+08 1.1137e+00 8.2074e-02
2.3370e+08 1.1140e+00 8.2394e-02
2.3380e+08 1.1146e+00 8.3016e-02
2.3390e+08 1.1143e+00 8.2558e-02
2.3400e+08 1.1143e+00 8.3783e-02
2.3410e+08 1.1128e+00 8.2484e-02
2.3420e+08 1.1125e+00 8.4852e-02
2.3430e+08 1.1140e+00 8.5274e-02
2.3440e+08 1.1132e+00 8.3838e-02
2.3450e+08 1.1114e+00 8.0262e-02
2.3460e+08 1.1121e+00 8.1365e-02
2.3470e+08 1.1122e+00 8.1819e-02
2.3480e+08 1.1124e+00 8.1017e-02
2.3490e+08 1.1092e+00 8.2856e-02
2.3500e+08 1.1101e+00 8.3082e-02
2.3510e+08 1.1088e+00 8.2160e-02
2.3520e+08 1.1107e+00 8.3446e-02
2.3530e+08 1.1124e+00 8.2335e-02
2.3540e+08 1.1100e+00 8.3873e-02
2.3550e+08 1.1124e+00 8.4921e-02
2.3560e+08 1.1130e+00 8.5027e-02
2.3570e+08 1.1138e+00 8.4470e-02
2.3580e+08 1.1145e+00 8.6062e-02
2.3590e+08 1.1133e+00 8.5673e-02
2.3600e+08 1.1135e+00 8.4246e-02
2.3610e+08 1.1126e+00 8.6890e-02
2.3620e+08 1.1144e+00 8.6921e-02
2.3630e+08 1.1133e+00 8.5301e-02
2.3640e+08 1.1120e+00 8.2259e-02
2.3650e+08 1.1116e+00 8.4253e-02
2.3660e+08 1.1123e+00 8.5050e-02
2.3670e+08 1.1125e+00 8.4078e-02
2.3680e+08 1.1120e+00 8.2957e-02
2.3690e+08 1.1125e+00 8.2569e-02
2.3700e+08 1.1122e+00 8.0110e-02
2.3710e+08 1.1092e+00 8.0592e-02
2.3720e+08 1.1107e+00 8.0350e-02
2.3730e+08 1.1112e+00 7.8002e-02
2.3740e+08 1.1109e+00 7.5437e-02
2.3750e+08 1.1106e+00 7.7219e-02
2.3760e+08 1.1075e+00 7.8027e-02
2.3770e+08 1.1052e+00 7.8286e-02
2.3780e+08 1.1094e+00 7.9632e-02
2.3790e+08 1.1101e+00 7.9760e-02
2.3800e+08 1.1107e+00 7.7162e-02
2.3810e+08 1.1090e+00 7.5893e-02
2.3820e+08 1.1098e+00 7.6502e-02
2.3830e+08 1.1105e+00 7.7368e-02
2.3840e+08 1.1103e+00 7.8308e-02
2.3850e+08 1.1089e+00 8.0059e-02
2.3860e+08 1.1076e+00 8.0757e-02
2.3870e+08 1.1070e+00 8.2567e-02
2.3880e+08 1.1055e+00 8.1657e-02
2.3890e+08 1.1053e+00 8.5824e-02
2.3900e+08 1.1067e+00 8.5536e-02
2.3910e+08 1.1042e+00 8.4989e-02
2.3920e+08 1.1056e+00 8.0334e-02
2.3930e+08 1.1081e+00 8.3421e-02
2.3940e+08 1.1078e+00 8.3296e-02
2.3950e+08 1.1097e+00 8.2450e-02
2.3960e+08 1.1094e+00 8.6076e-02
2.3970e+08 1.1094e+00 8.4800e-02
2.3980e+08 1.1099e+00 8.4193e-02
2.3990e+08 1.1098e+00 8.4624e-02
2.4000e+08 1.1114e+00 8.4573e-02
2.4010e+08 1.1119e+00 8.1750e-02
2.4020e+08 1.1134e+00 8.0716e-02
2.4030e+08 1.1139e+00 8.1185e-02
2.4040e+08 1.1152e+00 8.1923e-02
2.4050e+08 1.1139e+00 8.4437e-02
2.4060e+08 1.1111e+00 8.5491e-02
2.4070e+08 1.1091e+00 8.2683e-02
2.4080e+08 1.1111e+00 8.3021e-02
2.4090e+08 1.1108e+00 8.2209e-02
2.4100e+08 1.1115e+00 8.1745e-02
2.4110e+08 1.1105e+00 8.3799e-02
2.4120e+08 1.1095e+00 8.0986e-02
2.4130e+08 1.1095e+00 8.3304e-02
2.4140e+08 1.1097e+00 8.2534e-02
2.4150e+08 1.1094e+00 8.1677e-02
2.4160e+08 1.1095e+00 8.3115e-02
2.4170e+08 1.1103e+00 8.3728e-02
2.4180e+08 1.1125e+00 8.4038e-02
2.4190e+08 1.1094e+00 8.2260e-02
2.4200e+08 1.1098e+00 8.3800e-02
2.4210e+08 1.1086e+00 8.5040e-02
2.4220e+08 1.1098e+00 8.5020e-02
2.4230e+08 1.1084e+00 8.3521e-02
2.4240e+08 1.1098e+00 8.3673e-02
2.4250e+08 1.1111e+00 8.5708e-02
2.4260e+08 1.1116e+00 8.6188e-02
2.4270e+08 1.1124e+00 8.4568e-02
2.4280e+08 1.1141e+00 8.5250e-02
2.4290e+08 1.1148e+00 8.6665e-02
2.4300e+08 1.1142e+00 8.6576e-02
2.4310e+08 1.1110e+00 8.9007e-02
2.4320e+08 1.1110e+00 8.8959e-02
2.4330e+08 1.1091e+00 9.1867e-02
2.4340e+08 1.1125e+00 9.1694e-02
2.4350e+08 1.1133e+00 9.0711e-02
2.4360e+08 1.1113e+00 8.8886e-02
2.4370e+08 1.1116e+00 8.9223e-02
2.4380e+08 1.1128e+00 8.8967e-02
2.4390e+08 1.1117e+00 8.9071e-02
2.4400e+08 1.1097e+00 8.9757e-02
2.4410e+08 1.1093e+00 9.0679e-02
2.4420e+08 1.1084e+00 8.9513e-02
2.4430e+08 1.1092e+00 8.9654e-02
2.4440e+08 1.1096e+00 9.0083e-02
2.4450e+08 1.1081e+00 8.9368e-02
2.4460e+08 1.1063e+00 8.9781e-02
2.4470e+08 1.1066e+00 9.0384e-02
2.4480e+08 1.1020e+00 9.1460e-02
2.4490e+08 1.1020e+00 9.0911e-02
2.4500e+08 1.1023e+00 9.0808e-02
2.4510e+08 1.1026e+00 9.2759e-02
2.4520e+08 1.1020e+00 9.3541e-02
2.4530e+08 1.1029e+00 9.5674e-02
2.4540e+08 1.1040e+00 9.7155e-02
2.4550e+08 1.1019e+00 9.9660e-02
2.4560e+08 1.1016e+00 1.0237e-01
2.4570e+08 1.1011e+00 1.0222e-01
2.4580e+08 1.1022e+00 9.8951e-02
2.4590e+08 1.1030e+00 9.9465e-02
2.4600e+08 1.1041e+00 9.8209e-02
2.4610e+08 1.1046e+00 9.8899e-02
2.4620e+08 1.1060e+00 9.7357e-02
2.4630e+08 1.1051e+00 9.8068e-02
2.4640e+08 1.1059e+00 9.8838e-02
2.4650e+08 1.1057e+00 9.9172e-02
2.4660e+08 1.1041e+00 9.9081e-02
2.4670e+08 1.1052e+00 9.9774e-02
2.4680e+08 1.1039e+00 9.7754e-02
2.4690e+08 1.1045e+00 9.7940e-02
2.4700e+08 1.1027e+00 9.6519e-02
2.4710e+08 1.1036e+00 9.8463e-02
2.4720e+08 1.1063e+00 9.7218e-02
2.4730e+08 1.1037e+00 9.8585e-02
2.4740e+08 1.1034e+00 9.7906e-02
2.4750e+08 1.1028e+00 9.8526e-02
2.4760e+08 1.0993e+00 9.9900e-02
2.4770e+08 1.0994e+00 1.0113e-01
2.4780e+08 1.0983e+00 9.9275e-02
2.4790e+08 1.1002e+00 9.6699e-02
2.4800e+08 1.0998e+00 9.7300e-02
2.4810e+08 1.0971e+00 9.6487e-02
2.4820e+08 1.0962e+00 9.5124e-02
2.4830e+08 1.0978e+00 9.6548e-02
2.4840e+08 1.0972e+00 9.6618e-02
2.4850e+08 1.0972e+00 9.6487e-02
2.4860e+08 1.0968e+00 9.4906e-02
2.4870e+08 1.0955e+00 9.3908e-02
2.4880e+08 1.0962e+00 9.5710e-02
2.4890e+08 1.0955e+00 9.4332e-02
2.4900e+08 1.0957e+00 9.3642e-02
2.4910e+08 1.0954e+00 9.3315e-02
2.4920e+08 1.0954e+00 9.3246e-02
2.4930e+08 1.0946e+00 9.2167e-02
2.4940e+08 1.0958e+00 9.0894e-02
2.4950e+08 1.0951e+00 9.3267e-02
2.4960e+08 1.0940e+00 9.0474e-02
2.4970e+08 1.0936e+00 9.2833e-02
2.4980e+08 1.0947e+00 9.0609e-02
2.4990e+08 1.0924e+00 8.9957e-02
2.5000e+08 1.0948e+00 9.0027e-02
2.5010e+08 1.0964e+00 9.1488e-02
2.5020e+08 1.0974e+00 9.0649e-02
2.5030e+08 1.0970e+00 9.2013e-02
2.5040e+08 1.0978e+00 9.2007e-02
2.5050e+08 1.0985e+00 9.3230e-02
2.5060e+08 1.0989e+00 9.4894e-02
2.5070e+08 1.0995e+00 9.2317e-02
2.5080e+08 1.0987e+00 9.1238e-02
2.5090e+08 1.0980e+00 9.2142e-02
2.5100e+08 1.0978e+00 9.2326e-02
2.5110e+08 1.0949e+00 9.2497e-02
2.5120e+08 1.0946e+00 9.1494e-02
2.5130e+08 1.0964e+00 9.4559e-02
2.5140e+08 1.0960e+00 9.3343e-02
2.5150e+08 1.0963e+00 9.2217e-02
2.5160e+08 1.0971e+00 9.2059e-02
2.5170e+08 1.0969e+00 9.2471e-02
2.5180e+08 1.0935e+00 9.1157e-02
2.5190e+08 1.0944e+00 8.9067e-02
2.5200e+08 1.0954e+00 9.1583e-02
2.5210e+08 1.0925e+00 9.2100e-02
2.5220e+08 1.0924e+00 9.2579e-02
2.5230e+08 1.0940e+00 9.1390e-02
2.5240e+08 1.0928e+00 8.9819e-02
2.5250e+08 1.0926e+00 9.2121e-02
2.5260e+08 1.0905e+00 9.6238e-02
2.5270e+08 1.0902e+00 9.5824e-02
2.5280e+08 1.0897e+00 9.6698e-02
2.5290e+08 1.0879e+00 9.5683e-02
2.5300e+08 1.0887e+00 9.5903e-02
2.5310e+08 1.0896e+00 9.7779e-02
2.5320e+08 1.0911e+00 9.5436e-02
2.5330e+08 1.0908e+00 9.4435e-02
2.5340e+08 1.0899e+00 9.5756e-02
2.5350e+08 1.0884e+00 9.5130e-02
2.5360e+08 1.0879e+00 9.5224e-02
2.5370e+08 1.0873e+00 9.5159e-02
2.5380e+08 1.0874e+00 9.4067e-02
2.5390e+08 1.0877e+00 9.2406e-02
2.5400e+08 1.0850e+00 9.2812e-02
2.5410e+08 1.0852e+00 9.1689e-02
2.5420e+08 1.0856e+00 9.2747e-02
2.5430e+08 1.0866e+00 9.2539e-02
2.5440e+08 1.0860e+00 9.1504e-02
2.5450e+08 1.0850e+00 9.3365e-02
2.5460e+08 1.0846e+00 9.4120e-02
2.5470e+08 1.0862e+00 9.4871e-02
2.5480e+08 1.0840e+00 9.4840e-02
2.5490e+08 1.0855e+00 9.7092e-02
2.5500e+08 1.0848e+00 9.8123e-02
2.5510e+08 1.0856e+00 9.5813e-02
2.5520e+08 1.0872e+00 9.7551e-02
2.5530e+08 1.0889e+00 9.6744e-02
2.5540e+08 1.0902e+00 9.8270e-02
2.5550e+08 1.0887e+00 9.6557e-02
2.5560e+08 1.0860e+00 9.5324e-02
2.5570e+08 1.0857e+00 9.4048e-02
2.5580e+08 1.0837e+00 9.5335e-02
2.5590e+08 1.0872e+00 9.2906e-02
2.5600e+08 1.0854e+00 9.4708e-02
2.5610e+08 1.0820e+00 9.8126e-02
2.5620e+08 1.0801e+00 9.6393e-02
2.5630e+08 1.0800e+00 9.4615e-02
2.5640e+08 1.0795e+00 9.4980e-02
2.5650e+08 1.0799e+00 9.4631e-02
2.5660e+08 1.0792e+00 9.5441e-02
2.5670e+08 1.0778e+00 9.4937e-02
2.5680e+08 1.0794e+00 9.7591e-02
2.5690e+08 1.0782e+00 9.8386e-02
2.5700e+08 1.0786e+00 9.5909e-02
2.5710e+08 1.0781e+00 9.5372e-02
2.5720e+08 1.0781e+00 9.4174e-02
2.5730e+08 1.0803e+00 9.3250e-02
2.5740e+08 1.0782e+00 9.4813e-02
2.5750e+08 1.0799e+00 9.3682e-02
2.5760e+08 1.0795e+00 9.2709e-02
2.5770e+08 1.0791e+00 9.4016e-02
2.5780e+08 1.0781e+00 9.1811e-02
2.5790e+08 1.0776e+00 9.4765e-02
2.5800e+08 1.0772e+00 9.5043e-02
2.5810e+08 1.0786e+00 9.4711e-02
